Calibration probe
Project:  Wika
Date , Time , Step no, T set , RH set, 904 Temp [°C],904 RH [%],Chan 3,Chan 4,Chan 5,Chan 6,Chan 7,Chan 8
24/07/2022,7:39:50 AM,6, 25.0, 60.0, 2009,3068,0,0,0,2,0,0
24/07/2022,7:40:50 AM,6, 25.0, 60.0, 2009,3071,0,0,0,2,0,0
24/07/2022,7:41:50 AM,6, 25.0, 60.0, 2009,3076,0,0,0,0,0,0
24/07/2022,7:42:49 AM,6, 25.0, 60.0, 2014,3061,0,0,0,0,0,0
24/07/2022,7:43:49 AM,6, 25.0, 60.0, 2012,3071,0,0,0,0,0,0
24/07/2022,7:44:49 AM,6, 25.0, 60.0, 2009,3068,0,0,0,2,0,0
24/07/2022,7:45:50 AM,6, 25.0, 60.0, 2007,3066,0,0,0,0,0,0
24/07/2022,7:46:50 AM,6, 25.0, 60.0, 2009,3073,0,0,0,2,0,0
24/07/2022,7:47:50 AM,6, 25.0, 60.0, 2014,3061,0,0,0,0,0,0
24/07/2022,7:48:50 AM,6, 25.0, 60.0, 2012,3066,0,0,0,2,0,0
24/07/2022,7:49:50 AM,6, 25.0, 60.0, 2017,3063,0,0,0,2,0,0
24/07/2022,7:50:50 AM,6, 25.0, 60.0, 2014,3081,0,0,0,0,0,0
24/07/2022,7:51:50 AM,6, 25.0, 60.0, 2014,3066,0,0,0,0,0,0
24/07/2022,7:52:49 AM,6, 25.0, 60.0, 2014,3076,0,0,0,2,0,0
24/07/2022,7:53:49 AM,6, 25.0, 60.0, 2012,3063,0,0,0,0,0,0
24/07/2022,7:54:49 AM,6, 25.0, 60.0, 2014,3073,0,0,0,0,0,0
24/07/2022,7:55:50 AM,6, 25.0, 60.0, 2009,3071,0,0,0,2,0,0
24/07/2022,7:56:50 AM,6, 25.0, 60.0, 2014,3066,0,0,0,2,0,0
24/07/2022,7:57:50 AM,6, 25.0, 60.0, 2012,3066,0,0,0,0,0,0
24/07/2022,7:58:50 AM,6, 25.0, 60.0, 2012,3076,0,0,0,2,0,0
24/07/2022,7:59:50 AM,6, 25.0, 60.0, 2009,3073,0,0,0,2,0,0
24/07/2022,8:00:50 AM,6, 25.0, 60.0, 2012,3063,0,0,0,0,0,0
24/07/2022,8:01:49 AM,6, 25.0, 60.0, 2012,3068,0,0,0,2,0,0
24/07/2022,8:02:49 AM,6, 25.0, 60.0, 2019,3068,0,0,0,0,0,0
24/07/2022,8:03:49 AM,6, 25.0, 60.0, 2014,3063,0,0,0,2,0,0
24/07/2022,8:04:50 AM,6, 25.0, 60.0, 2014,3058,0,0,0,2,0,0
24/07/2022,8:05:50 AM,6, 25.0, 60.0, 2019,3073,0,0,0,0,0,0
24/07/2022,8:06:50 AM,6, 25.0, 60.0, 2022,3068,0,0,0,2,0,0
24/07/2022,8:07:50 AM,6, 25.0, 60.0, 2017,3068,0,0,0,2,0,0
24/07/2022,8:08:50 AM,6, 25.0, 60.0, 2012,3068,0,0,0,0,0,0
24/07/2022,8:09:50 AM,6, 25.0, 60.0, 2019,3068,0,0,0,2,0,0
24/07/2022,8:10:50 AM,6, 25.0, 60.0, 2014,3068,0,0,0,2,0,0
24/07/2022,8:11:49 AM,6, 25.0, 60.0, 2009,3066,0,0,0,0,0,0
24/07/2022,8:12:49 AM,6, 25.0, 60.0, 2017,3073,0,0,0,0,0,0
24/07/2022,8:13:49 AM,6, 25.0, 60.0, 2007,3071,0,0,0,2,0,0
24/07/2022,8:14:50 AM,6, 25.0, 60.0, 2017,3076,0,0,0,2,0,0
24/07/2022,8:15:50 AM,6, 25.0, 60.0, 2012,3063,0,0,0,2,0,0
24/07/2022,8:16:50 AM,6, 25.0, 60.0, 2014,3066,0,0,0,2,0,0
24/07/2022,8:17:50 AM,6, 25.0, 60.0, 2012,3058,0,0,0,2,0,0
24/07/2022,8:18:50 AM,6, 25.0, 60.0, 2014,3068,0,0,0,2,0,0
24/07/2022,8:19:50 AM,6, 25.0, 60.0, 2017,3066,0,0,0,0,0,0
24/07/2022,8:20:49 AM,6, 25.0, 60.0, 2014,3068,0,0,0,2,0,0
24/07/2022,8:21:49 AM,6, 25.0, 60.0, 2017,3068,0,0,0,2,0,0
24/07/2022,8:22:49 AM,6, 25.0, 60.0, 2012,3066,0,0,0,2,0,0
24/07/2022,8:23:50 AM,6, 25.0, 60.0, 2009,3066,0,0,0,0,0,0
24/07/2022,8:24:50 AM,6, 25.0, 60.0, 2014,3071,0,0,0,2,0,0
24/07/2022,8:25:50 AM,6, 25.0, 60.0, 2014,3071,0,0,0,0,0,0
24/07/2022,8:26:50 AM,6, 25.0, 60.0, 2019,3068,0,0,0,0,0,0
24/07/2022,8:27:50 AM,6, 25.0, 60.0, 2019,3071,0,0,0,2,0,0
24/07/2022,8:28:50 AM,6, 25.0, 60.0, 2014,3068,0,0,0,2,0,0
24/07/2022,8:29:49 AM,6, 25.0, 60.0, 2012,3453,0,0,0,2,0,0
24/07/2022,8:30:49 AM,6, 25.0, 60.0, 2012,4538,0,0,0,0,0,0
24/07/2022,8:31:49 AM,6, 25.0, 60.0, 2022,4905,0,0,0,2,0,0
24/07/2022,8:32:50 AM,6, 25.0, 60.0, 2027,4955,0,0,0,0,0,0
24/07/2022,8:33:50 AM,6, 25.0, 60.0, 2019,4955,0,0,0,0,0,0
24/07/2022,8:34:50 AM,6, 25.0, 60.0, 2019,4967,0,0,0,2,0,0
24/07/2022,8:35:50 AM,6, 25.0, 60.0, 2017,4975,0,0,0,2,0,0
24/07/2022,8:36:50 AM,6, 25.0, 60.0, 2019,4970,0,0,0,2,0,0
24/07/2022,8:37:50 AM,6, 25.0, 60.0, 2019,4967,0,0,0,2,0,0
24/07/2022,8:38:50 AM,6, 25.0, 60.0, 2022,4970,0,0,0,2,0,0
24/07/2022,8:39:49 AM,6, 25.0, 60.0, 2022,4975,0,0,0,0,0,0
24/07/2022,8:40:49 AM,6, 25.0, 60.0, 2019,4982,0,0,0,0,0,0
24/07/2022,8:41:50 AM,6, 25.0, 60.0, 2019,4977,0,0,0,2,0,0
24/07/2022,8:42:50 AM,6, 25.0, 60.0, 2019,4970,0,0,0,2,0,0
24/07/2022,8:43:50 AM,6, 25.0, 60.0, 2019,4970,0,0,0,2,0,0
24/07/2022,8:44:50 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,8:45:50 AM,6, 25.0, 60.0, 2027,4975,0,0,0,2,0,0
24/07/2022,8:46:50 AM,6, 25.0, 60.0, 2014,4980,0,0,0,2,0,0
24/07/2022,8:47:49 AM,6, 25.0, 60.0, 2012,4965,0,0,0,2,0,0
24/07/2022,8:48:49 AM,6, 25.0, 60.0, 2022,4987,0,0,0,2,0,0
24/07/2022,8:49:49 AM,6, 25.0, 60.0, 2022,4975,0,0,0,2,0,0
24/07/2022,8:50:50 AM,6, 25.0, 60.0, 2019,4975,0,0,0,2,0,0
24/07/2022,8:51:50 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,8:52:50 AM,6, 25.0, 60.0, 2019,4987,0,0,0,2,0,0
24/07/2022,8:53:50 AM,6, 25.0, 60.0, 2019,4977,0,0,0,2,0,0
24/07/2022,8:54:50 AM,6, 25.0, 60.0, 2027,4980,0,0,0,2,0,0
24/07/2022,8:55:50 AM,6, 25.0, 60.0, 2017,4990,0,0,0,2,0,0
24/07/2022,8:56:50 AM,6, 25.0, 60.0, 2014,4970,0,0,0,0,0,0
24/07/2022,8:57:49 AM,6, 25.0, 60.0, 2017,4975,0,0,0,0,0,0
24/07/2022,8:58:49 AM,6, 25.0, 60.0, 2019,4987,0,0,0,2,0,0
24/07/2022,8:59:50 AM,6, 25.0, 60.0, 2017,4972,0,0,0,2,0,0
24/07/2022,9:00:50 AM,6, 25.0, 60.0, 2019,4982,0,0,0,2,0,0
24/07/2022,9:01:50 AM,6, 25.0, 60.0, 2022,4975,0,0,0,2,0,0
24/07/2022,9:02:50 AM,6, 25.0, 60.0, 2009,4987,0,0,0,0,0,0
24/07/2022,9:03:50 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,9:04:50 AM,6, 25.0, 60.0, 2019,4982,0,0,0,2,0,0
24/07/2022,9:05:50 AM,6, 25.0, 60.0, 2017,4980,0,0,0,2,0,0
24/07/2022,9:06:49 AM,6, 25.0, 60.0, 2017,4980,0,0,0,2,0,0
24/07/2022,9:07:49 AM,6, 25.0, 60.0, 2019,4977,0,0,0,0,0,0
24/07/2022,9:08:50 AM,6, 25.0, 60.0, 2024,4992,0,0,0,2,0,0
24/07/2022,9:09:50 AM,6, 25.0, 60.0, 2022,4980,0,0,0,2,0,0
24/07/2022,9:10:50 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,9:11:50 AM,6, 25.0, 60.0, 2019,4992,0,0,0,2,0,0
24/07/2022,9:12:50 AM,6, 25.0, 60.0, 2017,4982,0,0,0,2,0,0
24/07/2022,9:13:50 AM,6, 25.0, 60.0, 2017,4982,0,0,0,0,0,0
24/07/2022,9:14:50 AM,6, 25.0, 60.0, 2017,4985,0,0,0,2,0,0
24/07/2022,9:15:49 AM,6, 25.0, 60.0, 2014,4990,0,0,0,2,0,0
24/07/2022,9:16:49 AM,6, 25.0, 60.0, 2019,4987,0,0,0,0,0,0
24/07/2022,9:17:50 AM,6, 25.0, 60.0, 2019,4990,0,0,0,2,0,0
24/07/2022,9:18:50 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,9:19:50 AM,6, 25.0, 60.0, 2019,4985,0,0,0,2,0,0
24/07/2022,9:20:50 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,9:21:50 AM,6, 25.0, 60.0, 2014,4995,0,0,0,2,0,0
24/07/2022,9:22:50 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,9:23:50 AM,6, 25.0, 60.0, 2019,4977,0,0,0,2,0,0
24/07/2022,9:24:49 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,9:25:49 AM,6, 25.0, 60.0, 2014,4985,0,0,0,2,0,0
24/07/2022,9:26:50 AM,6, 25.0, 60.0, 2017,4977,0,0,0,2,0,0
24/07/2022,9:27:50 AM,6, 25.0, 60.0, 2017,4977,0,0,0,2,0,0
24/07/2022,9:28:50 AM,6, 25.0, 60.0, 2017,4987,0,0,0,2,0,0
24/07/2022,9:29:50 AM,6, 25.0, 60.0, 2017,4985,0,0,0,2,0,0
24/07/2022,9:30:50 AM,6, 25.0, 60.0, 2017,5446,0,0,0,2,0,0
24/07/2022,9:31:50 AM,6, 25.0, 60.0, 2019,6601,0,0,0,2,0,0
24/07/2022,9:32:50 AM,6, 25.0, 60.0, 2017,6792,0,0,0,2,0,0
24/07/2022,9:33:49 AM,6, 25.0, 60.0, 2017,6834,0,0,0,2,0,0
24/07/2022,9:34:49 AM,6, 25.0, 60.0, 2017,6834,0,0,0,2,0,0
24/07/2022,9:35:49 AM,6, 25.0, 60.0, 2014,6839,0,0,0,0,0,0
24/07/2022,9:36:50 AM,6, 25.0, 60.0, 2017,6846,0,0,0,2,0,0
24/07/2022,9:37:50 AM,6, 25.0, 60.0, 2019,6851,0,0,0,2,0,0
24/07/2022,9:38:50 AM,6, 25.0, 60.0, 2017,6861,0,0,0,2,0,0
24/07/2022,9:39:50 AM,6, 25.0, 60.0, 2014,6849,0,0,0,2,0,0
24/07/2022,9:40:50 AM,6, 25.0, 60.0, 2014,6866,0,0,0,2,0,0
24/07/2022,9:41:50 AM,6, 25.0, 60.0, 2017,6851,0,0,0,0,0,0
24/07/2022,9:42:50 AM,6, 25.0, 60.0, 2017,6856,0,0,0,0,0,0
24/07/2022,9:43:49 AM,6, 25.0, 60.0, 2017,6849,0,0,0,2,0,0
24/07/2022,9:44:49 AM,6, 25.0, 60.0, 2017,6856,0,0,0,2,0,0
24/07/2022,9:45:50 AM,6, 25.0, 60.0, 2007,6864,0,0,0,2,0,0
24/07/2022,9:46:50 AM,6, 25.0, 60.0, 2017,6859,0,0,0,2,0,0
24/07/2022,9:47:50 AM,6, 25.0, 60.0, 2017,6856,0,0,0,2,0,0
24/07/2022,9:48:50 AM,6, 25.0, 60.0, 2019,6859,0,0,0,2,0,0
24/07/2022,9:49:50 AM,6, 25.0, 60.0, 2022,6854,2,0,0,2,0,0
24/07/2022,9:50:50 AM,6, 25.0, 60.0, 2017,6876,0,0,0,2,0,0
24/07/2022,9:51:50 AM,6, 25.0, 60.0, 2017,6861,0,0,0,2,0,0
24/07/2022,9:52:50 AM,6, 25.0, 60.0, 2019,6866,0,0,0,2,0,0
24/07/2022,9:53:49 AM,6, 25.0, 60.0, 2019,6864,0,0,0,2,0,0
24/07/2022,9:54:49 AM,6, 25.0, 60.0, 2019,6866,0,0,0,0,0,0
24/07/2022,9:55:50 AM,6, 25.0, 60.0, 2017,6869,0,0,0,2,0,0
24/07/2022,9:56:50 AM,6, 25.0, 60.0, 2014,6859,0,0,0,2,0,0
24/07/2022,9:57:50 AM,6, 25.0, 60.0, 2017,6874,0,0,0,2,0,0
24/07/2022,9:58:50 AM,6, 25.0, 60.0, 2014,6864,0,0,0,2,0,0
24/07/2022,9:59:50 AM,6, 25.0, 60.0, 2017,6866,0,0,0,2,0,0
24/07/2022,10:00:50 AM,6, 25.0, 60.0, 2014,6861,0,0,0,2,0,0
24/07/2022,10:01:50 AM,6, 25.0, 60.0, 2014,6856,0,0,0,2,0,0
24/07/2022,10:02:49 AM,6, 25.0, 60.0, 2019,6864,0,0,0,0,0,0
24/07/2022,10:03:49 AM,6, 25.0, 60.0, 2017,6869,0,0,0,2,0,0
24/07/2022,10:04:49 AM,6, 25.0, 60.0, 2017,6869,2,0,0,2,0,0
24/07/2022,10:05:50 AM,6, 25.0, 60.0, 2019,6866,0,0,0,2,0,0
24/07/2022,10:06:50 AM,6, 25.0, 60.0, 2017,6861,2,0,0,2,0,0
24/07/2022,10:07:50 AM,6, 25.0, 60.0, 2019,6864,0,0,0,0,0,0
24/07/2022,10:08:50 AM,6, 25.0, 60.0, 2019,6861,0,0,0,0,0,0
24/07/2022,10:09:50 AM,6, 25.0, 60.0, 2014,6866,0,0,0,2,0,0
24/07/2022,10:10:50 AM,6, 25.0, 60.0, 2019,6861,0,0,0,2,0,0
24/07/2022,10:11:49 AM,6, 25.0, 60.0, 2009,6869,0,0,0,2,0,0
24/07/2022,10:12:49 AM,6, 25.0, 60.0, 2014,6869,0,0,0,2,0,0
24/07/2022,10:13:50 AM,6, 25.0, 60.0, 2014,6874,0,0,0,2,0,0
24/07/2022,10:14:50 AM,6, 25.0, 60.0, 2017,6874,0,0,0,2,0,0
24/07/2022,10:15:50 AM,6, 25.0, 60.0, 2017,6871,0,0,0,2,0,0
24/07/2022,10:16:50 AM,6, 25.0, 60.0, 0,0,0,0,0,0,0,0
24/07/2022,10:17:50 AM,6, 25.0, 60.0, 2014,6871,0,0,0,0,0,0
24/07/2022,10:18:50 AM,6, 25.0, 60.0, 2012,6866,0,0,0,2,0,0
24/07/2022,10:19:50 AM,6, 25.0, 60.0, 2014,6874,0,0,0,2,0,0
24/07/2022,10:20:49 AM,6, 25.0, 60.0, 2017,6874,0,0,0,2,0,0
24/07/2022,10:21:49 AM,6, 25.0, 60.0, 2009,6869,0,0,0,2,0,0
24/07/2022,10:22:49 AM,6, 25.0, 60.0, 2017,6859,0,0,0,2,0,0
24/07/2022,10:23:50 AM,6, 25.0, 60.0, 2017,6871,0,0,0,0,0,0
24/07/2022,10:24:50 AM,6, 25.0, 60.0, 2014,6874,0,0,0,2,0,0
24/07/2022,10:25:50 AM,6, 25.0, 60.0, 2012,6876,0,0,0,0,0,0
24/07/2022,10:26:50 AM,7, 25.0, 60.0, 2017,6869,0,0,0,2,0,0
24/07/2022,10:27:50 AM,7, 25.0, 60.0, 2014,6874,0,0,0,0,0,0
24/07/2022,10:28:50 AM,7, 25.0, 60.0, 2017,6874,0,0,0,2,0,0
24/07/2022,10:29:49 AM,7, 25.0, 60.0, 2014,6871,0,0,0,2,0,0
24/07/2022,10:30:49 AM,7, 25.0, 60.0, 2014,6963,0,0,0,2,0,0
24/07/2022,10:31:49 AM,7, 25.0, 60.0, 2022,8306,0,0,0,0,0,0
24/07/2022,10:32:50 AM,7, 25.0, 60.0, 2019,8626,2,0,0,0,0,0
24/07/2022,10:33:50 AM,7, 25.0, 60.0, 2019,8703,0,0,0,2,0,0
24/07/2022,10:34:50 AM,7, 25.0, 60.0, 2014,8730,0,0,0,2,0,0
24/07/2022,10:35:50 AM,7, 25.0, 60.0, 2019,8740,0,0,0,0,0,0
24/07/2022,10:36:50 AM,7, 25.0, 60.0, 2017,8745,0,0,0,2,0,0
24/07/2022,10:37:50 AM,7, 25.0, 60.0, 2024,8745,0,0,0,2,0,0
24/07/2022,10:38:49 AM,7, 25.0, 60.0, 2017,8753,0,0,0,2,0,0
24/07/2022,10:39:49 AM,7, 25.0, 60.0, 2019,8740,0,0,0,2,0,0
24/07/2022,10:40:50 AM,7, 25.0, 60.0, 2022,8750,0,0,0,2,0,0
24/07/2022,10:41:50 AM,7, 25.0, 60.0, 2014,8753,0,0,0,2,0,0
24/07/2022,10:42:50 AM,7, 25.0, 60.0, 2019,8748,0,0,0,2,0,0
24/07/2022,10:43:50 AM,7, 25.0, 60.0, 2024,8765,0,0,0,2,0,0
24/07/2022,10:44:50 AM,7, 25.0, 60.0, 2027,8755,0,0,0,0,0,0
24/07/2022,10:45:50 AM,7, 25.0, 60.0, 2019,8763,0,0,0,2,0,0
24/07/2022,10:46:50 AM,7, 25.0, 60.0, 2022,8763,0,0,0,2,0,0
24/07/2022,10:47:49 AM,7, 25.0, 60.0, 2019,8760,0,0,0,2,0,0
24/07/2022,10:48:49 AM,7, 25.0, 60.0, 2024,8765,0,0,0,2,0,0
24/07/2022,10:49:49 AM,7, 25.0, 60.0, 2027,8763,0,0,0,0,0,0
24/07/2022,10:50:50 AM,7, 25.0, 60.0, 2019,8760,0,0,0,2,0,0
24/07/2022,10:51:50 AM,7, 25.0, 60.0, 2022,8767,2,0,0,2,0,0
24/07/2022,10:52:50 AM,7, 25.0, 60.0, 2024,8755,2,0,0,2,0,0
24/07/2022,10:53:50 AM,7, 25.0, 60.0, 2019,8765,0,0,0,2,0,0
24/07/2022,10:54:50 AM,7, 25.0, 60.0, 2022,8763,2,0,0,2,0,0
24/07/2022,10:55:50 AM,7, 25.0, 60.0, 2019,8763,0,0,0,0,0,0
24/07/2022,10:56:50 AM,7, 25.0, 60.0, 2024,8760,0,0,0,2,0,0
24/07/2022,10:57:49 AM,7, 25.0, 60.0, 2017,8772,0,0,0,2,0,0
24/07/2022,10:58:49 AM,7, 25.0, 60.0, 2019,8767,0,0,0,2,0,0
24/07/2022,10:59:50 AM,7, 25.0, 60.0, 2024,8767,0,0,0,2,0,0
24/07/2022,11:00:50 AM,7, 25.0, 60.0, 2022,8765,0,0,0,2,0,0
24/07/2022,11:01:50 AM,7, 25.0, 60.0, 2022,8770,0,0,0,2,0,0
24/07/2022,11:02:50 AM,7, 25.0, 60.0, 2017,8765,0,0,0,2,0,0
24/07/2022,11:03:50 AM,7, 25.0, 60.0, 2019,8772,0,0,0,0,0,0
24/07/2022,11:04:50 AM,7, 25.0, 60.0, 2019,8770,0,0,0,0,0,0
24/07/2022,11:05:49 AM,7, 25.0, 60.0, 2019,8770,0,0,0,2,0,0
24/07/2022,11:06:49 AM,7, 25.0, 60.0, 2019,8772,0,0,0,2,0,0
24/07/2022,11:07:49 AM,7, 25.0, 60.0, 2022,8770,0,0,0,2,0,0
24/07/2022,11:08:50 AM,7, 25.0, 60.0, 2022,8765,0,0,0,0,0,0
24/07/2022,11:09:50 AM,7, 25.0, 60.0, 2022,8767,0,0,0,0,0,0
24/07/2022,11:10:50 AM,7, 25.0, 60.0, 2019,8782,0,0,0,0,0,0
24/07/2022,11:11:50 AM,7, 25.0, 60.0, 2017,8775,0,0,0,0,0,0
24/07/2022,11:12:50 AM,7, 25.0, 60.0, 2014,8770,0,0,0,2,0,0
24/07/2022,11:13:50 AM,7, 25.0, 60.0, 2014,8777,2,0,0,2,0,0
24/07/2022,11:14:50 AM,7, 25.0, 60.0, 2012,8775,0,0,0,2,0,0
24/07/2022,11:15:49 AM,7, 25.0, 60.0, 2019,8772,0,0,0,2,0,0
24/07/2022,11:16:49 AM,7, 25.0, 60.0, 2017,8780,2,0,0,2,0,0
24/07/2022,11:17:50 AM,7, 25.0, 60.0, 2017,8777,2,0,0,2,0,0
24/07/2022,11:18:50 AM,7, 25.0, 60.0, 2019,8777,0,0,0,2,0,0
24/07/2022,11:19:50 AM,7, 25.0, 60.0, 2017,8787,0,0,0,2,0,0
24/07/2022,11:20:50 AM,7, 25.0, 60.0, 2019,8780,0,0,0,2,0,0
24/07/2022,11:21:50 AM,7, 25.0, 60.0, 2017,8785,0,0,0,2,0,0
24/07/2022,11:22:50 AM,7, 25.0, 60.0, 2019,8777,0,0,0,2,0,0
24/07/2022,11:23:50 AM,7, 25.0, 60.0, 2019,8772,2,0,0,2,0,0
24/07/2022,11:24:49 AM,7, 25.0, 60.0, 2017,8775,0,0,0,0,0,0
24/07/2022,11:25:49 AM,7, 25.0, 60.0, 2014,8775,0,0,0,2,0,0
24/07/2022,11:26:50 AM,7, 25.0, 60.0, 2017,8780,0,0,0,0,0,0
24/07/2022,11:27:50 AM,7, 25.0, 60.0, 2017,8785,0,0,0,2,0,0
24/07/2022,11:28:50 AM,7, 25.0, 60.0, 2019,8777,0,0,0,0,0,0
24/07/2022,11:29:50 AM,7, 25.0, 60.0, 2014,8780,0,0,0,2,0,0
24/07/2022,11:30:50 AM,7, 25.0, 60.0, 2017,8780,0,0,0,2,0,0
24/07/2022,11:31:50 AM,7, 25.0, 60.0, 2022,8785,0,0,0,2,0,0
24/07/2022,11:32:50 AM,7, 25.0, 60.0, 2019,8782,0,0,0,2,0,0
24/07/2022,11:33:49 AM,7, 25.0, 60.0, 2017,8775,0,0,0,2,0,0
24/07/2022,11:34:49 AM,7, 25.0, 60.0, 2019,8772,0,0,0,2,0,0
24/07/2022,11:35:50 AM,7, 25.0, 60.0, 2019,8777,0,0,0,0,0,0
24/07/2022,11:36:50 AM,7, 25.0, 60.0, 2017,8785,0,0,0,0,0,0
24/07/2022,11:37:50 AM,7, 25.0, 60.0, 2019,8765,0,0,0,0,0,0
24/07/2022,11:38:50 AM,7, 25.0, 60.0, 2019,8777,0,0,0,2,0,0
24/07/2022,11:39:50 AM,7, 25.0, 60.0, 2017,8787,0,0,0,2,0,0
24/07/2022,11:40:50 AM,7, 25.0, 60.0, 2014,8782,0,0,0,2,0,0
24/07/2022,11:41:50 AM,7, 25.0, 60.0, 2019,8782,0,0,0,0,0,0
24/07/2022,11:42:50 AM,7, 25.0, 60.0, 2014,8782,0,0,0,2,0,0
24/07/2022,11:43:49 AM,7, 25.0, 60.0, 2014,8785,0,0,0,0,0,0
24/07/2022,11:44:49 AM,7, 25.0, 60.0, 2014,8780,0,0,0,2,0,0
24/07/2022,11:45:50 AM,7, 25.0, 60.0, 2022,8770,0,0,0,0,0,0
24/07/2022,11:46:50 AM,7, 25.0, 60.0, 2019,8790,0,0,0,2,0,0
24/07/2022,11:47:50 AM,7, 25.0, 60.0, 2014,8785,0,0,0,2,0,0
24/07/2022,11:48:50 AM,7, 25.0, 60.0, 2017,8780,0,0,0,2,0,0
24/07/2022,11:49:50 AM,7, 25.0, 60.0, 2012,8787,0,0,0,0,0,0
24/07/2022,11:50:50 AM,7, 25.0, 60.0, 2012,8777,0,0,0,2,0,0
24/07/2022,11:51:50 AM,7, 25.0, 60.0, 2014,8790,0,0,0,2,0,0
24/07/2022,11:52:49 AM,7, 25.0, 60.0, 2019,8787,0,0,0,2,0,0
24/07/2022,11:53:49 AM,7, 25.0, 60.0, 2017,8790,0,0,0,2,0,0
24/07/2022,11:54:50 AM,7, 25.0, 60.0, 2014,8785,0,0,0,0,0,0
24/07/2022,11:55:50 AM,7, 25.0, 60.0, 2017,8775,0,0,0,2,0,0
24/07/2022,11:56:50 AM,7, 25.0, 60.0, 2019,8785,0,0,0,2,0,0
24/07/2022,11:57:50 AM,7, 25.0, 60.0, 2014,8790,0,0,0,0,0,0
24/07/2022,11:58:50 AM,7, 25.0, 60.0, 2017,8790,0,0,0,2,0,0
24/07/2022,11:59:50 AM,7, 25.0, 60.0, 2014,8792,0,0,0,2,0,0
24/07/2022,12:00:50 PM,7, 25.0, 60.0, 2012,8787,0,0,0,2,0,0
24/07/2022,12:01:49 PM,7, 25.0, 60.0, 2014,7464,0,0,0,0,0,0
24/07/2022,12:02:49 PM,7, 25.0, 60.0, 2012,7017,0,0,0,2,0,0
24/07/2022,12:03:50 PM,7, 25.0, 60.0, 2009,6945,0,0,0,2,0,0
24/07/2022,12:04:50 PM,7, 25.0, 60.0, 2017,6936,0,0,0,2,0,0
24/07/2022,12:05:50 PM,7, 25.0, 60.0, 2009,6923,0,0,0,2,0,0
24/07/2022,12:06:50 PM,7, 25.0, 60.0, 2012,6936,0,0,0,0,0,0
24/07/2022,12:07:50 PM,7, 25.0, 60.0, 2004,6923,0,0,0,0,0,0
24/07/2022,12:08:50 PM,7, 25.0, 60.0, 2009,6928,0,0,0,2,0,0
24/07/2022,12:09:50 PM,7, 25.0, 60.0, 2012,6916,0,0,0,0,0,0
24/07/2022,12:10:49 PM,7, 25.0, 60.0, 2007,6916,0,0,0,2,0,0
24/07/2022,12:11:49 PM,7, 25.0, 60.0, 2007,6913,0,0,0,2,0,0
24/07/2022,12:12:50 PM,7, 25.0, 60.0, 2012,6926,0,0,0,2,0,0
24/07/2022,12:13:50 PM,7, 25.0, 60.0, 2007,6908,0,0,0,2,0,0
24/07/2022,12:14:50 PM,7, 25.0, 60.0, 2009,6911,2,0,0,2,0,0
24/07/2022,12:15:50 PM,7, 25.0, 60.0, 2007,6911,0,0,0,2,0,0
24/07/2022,12:16:50 PM,7, 25.0, 60.0, 2012,6908,0,0,0,2,0,0
24/07/2022,12:17:50 PM,7, 25.0, 60.0, 2012,6903,0,0,0,2,0,0
24/07/2022,12:18:50 PM,7, 25.0, 60.0, 2012,6896,0,0,0,0,0,0
24/07/2022,12:19:49 PM,7, 25.0, 60.0, 2012,6911,0,0,0,2,0,0
24/07/2022,12:20:49 PM,7, 25.0, 60.0, 2009,6898,0,0,0,0,0,0
24/07/2022,12:21:50 PM,7, 25.0, 60.0, 2014,6911,0,0,0,2,0,0
24/07/2022,12:22:50 PM,7, 25.0, 60.0, 2004,6896,0,0,0,2,0,0
24/07/2022,12:23:50 PM,7, 25.0, 60.0, 2007,6901,0,0,0,2,0,0
24/07/2022,12:24:50 PM,7, 25.0, 60.0, 2007,6908,0,0,0,2,0,0
24/07/2022,12:25:50 PM,7, 25.0, 60.0, 2004,6901,0,0,0,2,0,0
24/07/2022,12:26:50 PM,7, 25.0, 60.0, 2007,6911,2,0,0,0,0,0
24/07/2022,12:27:50 PM,7, 25.0, 60.0, 2009,6898,0,0,0,2,0,0
24/07/2022,12:28:49 PM,7, 25.0, 60.0, 2009,6901,0,0,0,2,0,0
24/07/2022,12:29:49 PM,7, 25.0, 60.0, 2007,6903,0,0,0,2,0,0
24/07/2022,12:30:49 PM,7, 25.0, 60.0, 2012,6898,0,0,0,2,0,0
24/07/2022,12:31:50 PM,7, 25.0, 60.0, 2014,6901,0,0,0,2,0,0
24/07/2022,12:32:50 PM,7, 25.0, 60.0, 2017,6908,0,0,0,2,0,0
24/07/2022,12:33:50 PM,7, 25.0, 60.0, 2012,6901,0,0,0,0,0,0
24/07/2022,12:34:50 PM,7, 25.0, 60.0, 2007,6893,0,0,0,2,0,0
